Param,CART,EBM,LR,GNB,LR_l2,DL
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att2,6.108432555894381,4.684364636442153,0.0,15.348068039551718,3.2117870890691487,14.381690906488583
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att5,14.099630256970496,6.864481399292468,0.0,10.938969807034576,6.093666274853354,25.77619402346837
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att8,2.5721506514002472,1.7836756798802988,0.0,21.717472211759244,3.3669569813878235,8.351173738853452
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att11,2.1309558731372973,1.9834189573121879,0.0,19.97983622051631,2.7956042591149157,10.15392767766403
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att13,2.45958152341817,2.7487426833808355,0.0,22.95009596837225,2.4248505616550853,7.98306401368266
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att16,7.098581353321977,4.708900341581684,0.0,14.831051761139504,3.3559806005307253,14.894886491182044
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att18,3.550913168809827,1.6647345669279612,0.0,18.957458170668794,2.585788766775006,11.180551640003229
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att1,0.16969285061644435,0.0835021426982161,0.0,1.0717159843589155,0.048990231934264106,0.31181036614453095
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att3,0.22031813213666684,0.22116681436050412,0.0,1.7046334027709729,0.16995003712951817,0.694568175908641
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att4,0.4484353623135744,0.36120033804489493,0.0,3.1254830608516433,0.31738849901674326,0.9940612735467135
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att6,0.2867686002421673,0.06154283313914288,0.0,0.9798004094246305,0.1689042409917646,0.37694993574050417
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att7,0.09827733909605962,0.11278139124088926,0.0,1.2143858396370546,0.15729195355088654,0.5222836703150929
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att9,0.18805388061221284,0.13372831949471964,0.0,0.8677282882063895,0.13625879189682388,0.5213895992052335
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att10,0.1864590274139052,0.11696375251148639,0.0,0.6818722759244201,0.07173229143277404,0.30516497231499295
att12,0.10999984495773218,0.08377737891798742,0.0,0.952760281647938,0.12540775230020618,0.44072402454476367
att12,0.10999984495773218,0.08377737891798742,0.0,0.952760281647938,0.12540775230020618,0.44072402454476367
att12,0.10999984495773218,0.08377737891798742,0.0,0.952760281647938,0.12540775230020618,0.44072402454476367
att12,0.10999984495773218,0.08377737891798742,0.0,0.952760281647938,0.12540775230020618,0.44072402454476367
