Param,CART,EBM,LR,GNB,LR_l2,DL
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
age,2.1593403032930865,2.5465834220879744,4.274258353593351,3.976268272741547,0.0,23.81320214303752
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Medu,6.082380904992013,5.378734429937792,3.4869909648980624,8.355290091346276,0.0,26.66175732714062
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
Fedu,2.379949259247181,5.419795469989888,2.4063498109164643,7.7068854949858645,0.0,25.820974480602764
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
traveltime,10.848453091537682,1.606246274887032,1.6068266786886314,3.4084546688369874,0.0,21.309757715147637
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
studytime,4.496746395148899,3.077989455339487,1.910641057399587,5.6994724512599335,0.0,18.978572087359613
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
failures,11.067103716425617,7.324149682221517,3.1215308116932037,8.341176013860672,0.0,42.09064401356196
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
famrel,6.499898429303411,2.785551071773901,2.1425716322000623,5.673533065427649,0.0,17.02224309159589
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
freetime,3.3729802176350243,3.4343818176450003,2.462707623781669,5.9538477688401485,0.0,23.647636811080883
goout,4.70533708406736,3.145723038624264,2.6744498818173494,9.4735483306506,0.0,20.229752757733774
goout,4.70533708406736,3.145723038624264,2.6744498818173494,9.4735483306506,0.0,20.229752757733774
goout,4.70533708406736,3.145723038624264,2.6744498818173494,9.4735483306506,0.0,20.229752757733774
