Param,CART,EBM,LR,GNB,LR_l2,DL
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a2,2.35988895343581,2.0646228986607613,0.0,15.56796056959156,3.3471792888316543,24.387902485771086
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a3,4.893833373948435,5.417365385388993,0.0,9.08700491197025,5.698754061106815,29.807644641667487
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a8,7.389874138308725,6.575177092536124,0.0,10.614549677238474,10.530004678375773,17.367195242688897
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a11,33.70335196905092,31.528512504267912,0.0,7.2235727729732435,2.514555729797235,19.37111963123068
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a14,18.379401838891855,22.27346009016674,0.0,11.489397338491695,5.929783817618727,49.95625152838669
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a15,5.999417833283078,40.32884114770359,0.0,1.2945068871110244,4.608121773834476,26.47119867669291
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a1,0.02970926729884643,0.062289597343643976,0.0,0.4635211607838997,0.01382109169509721,0.4750170099522754
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a4,0.17340434794375276,0.10121491543215055,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a5,0.3700710146104195,0.10137442482324538,0.0,0.8550284776204373,0.09989790180563485,0.6146992952572297
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a6,0.5485332701625623,0.8474855592719777,0.0,3.379107803931975,0.6300325112273482,3.433026133395433
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a7,0.5000222969242873,0.5932372342951264,0.0,2.8340430285709326,0.44819413938457975,1.7025716205888721
a9,0.14695320140244905,0.047118833498906304,0.0,0.575381509306944,0.033989351522982325,0.46187847692450923
a9,0.14695320140244905,0.047118833498906304,0.0,0.575381509306944,0.033989351522982325,0.46187847692450923
a9,0.14695320140244905,0.047118833498906304,0.0,0.575381509306944,0.033989351522982325,0.46187847692450923
a9,0.14695320140244905,0.047118833498906304,0.0,0.575381509306944,0.033989351522982325,0.46187847692450923
a9,0.14695320140244905,0.047118833498906304,0.0,0.575381509306944,0.033989351522982325,0.46187847692450923
