,0
0,0.0
1,44.51716666666667
2,61.03318306644757
3,57.634830157676205
4,62.77666666666664
5,61.379000000000005
6,53.920250962824525
7,53.734167066750096
8,52.162277381646234
9,56.32298303279893
10,137.16881192471868
