,0
0,0.0
1,102.15740000000001
2,124.75870854894322
3,119.2048602152327
4,126.00999999999985
5,141.39233333333334
6,75.20924913699417
7,213.26836580285698
8,415.1224494983962
9,532.2086581732443
10,675.042643775867
