,0
0,0.0
1,1.1048563716984772
2,1.1133699633699634
3,0.92406015037594
4,0.07515615962984402
5,0.9273076923076923
6,0.4797667245035667
7,0.3287950645845384
8,0.45592249855407707
9,0.3443830730672836
10,1.0758588779641414
