,0
0,0.0
1,1.1608688876074194
2,0.7570930287296027
3,0.7800936703458861
4,0.9573971757712303
5,0.8096923027061189
6,0.8479542401722362
7,0.8256344642148571
8,1.794813871844894
9,0.8018465058832234
10,2.583202823343108
