,0
0,0.0
1,1.4714747568797848
2,1.4119969480653838
3,1.401136716325264
4,0.09935469687564695
5,1.2349756879784812
6,1.997580436581833
7,4.4712096523898195
8,5.469329350300021
9,4.472020484171323
10,6.1765156217670185
