,0
0,0.0
1,21.137833333333322
2,15.944186397691565
3,17.998485705361507
4,6.363333333333345
5,19.775333333333332
6,28.15103950690631
7,105.21448720056898
8,195.37240189393586
9,109.6160500740618
10,153.4284790128498
