,0
0,0.0
1,1.090223992254884
2,0.9556438127090298
3,0.9666475972540043
4,0.06544622425629285
5,0.8140578243267029
6,1.0288241506776974
7,0.7472099982397463
8,0.6579651469811653
9,0.716603590917092
10,0.7196356275303629
